,questionable_domain,user_friends_count,user_followers_count,user_favourites_count,user_verified,description,favorite_count,retweet_count,contains_profanity,HQ,HNQ,MQ,MNQ,text_size,word_count,url,sentiment_analysis
10971,0,56,78,21499,0,donaldjtrumpjr politico donaldjtrumpjr realdonaldtrump potus cnnpolitics alivelshi huffpostpol joenbc morningmika k_jeanpierre abbydphillip jheil endless dems cokeahontas stupid,0,0,1,0,0,0,1,232,24,https://t.co/F0B648t3hU,-0.5267
10972,0,4744,2942,4298,0,republicantshave spine decency country party deplorable gop thug bos realdonaldtrump soul,0,0,1,0,0,0,1,165,24,https://t.co/zRLJVbs5ze,0.4019
10973,0,70,51,118,0,utah instead address systematic problem society lead protest last summer gop lawmaker increase penalty dissent allow motorist run protester legal sanction utpol,2,2,0,0,0,0,1,274,43,https://t.co/U33WpyrKG1,-0.4588
10974,0,79,1,53,0,antitrump republican gov larry hogan appeal exhaust majority tease presidential bid via yahoo republican realdonaldtrump current senategop,0,0,0,0,0,0,1,224,34,https://t.co/qaisqnV8ht,-0.5423
10975,0,0,1,2,0,realdonaldtrump gop gopchairwoman thedemocrats nytimes washingtonpost foxnation joebiden chriscuomo cuomoprimetime trump wh go history big farce amp debacle ever usa classless amp clueless patriotism,0,0,0,0,0,0,1,284,37,https://t.co/tbgTerzH6c,-0.6369
10976,0,60,16,1512,0,realdonaldtrump youre case 2019 already resolve june 2020 long presidential election keep stir think people stupid go research claim,0,0,0,0,0,0,1,249,42,https://t.co/dzxQEUMSAo,-0.2023
10977,0,5000,1986,31557,0,trump fire department homeland security cyber security chief say election secure nation history usaelections2020 trump,0,0,0,0,0,0,0,184,27,https://t.co/tLj7fkyaRB,0.5859
10978,0,26590,29452,30182,0,waynecounty board canvasser reverse course certify election result condemn democrat election expert meeting online spectator dangerous attempt overthrow michigan voter,2,1,0,0,0,0,0,267,39,https://t.co/v3uYSActwa,-0.6908
10979,0,111,409,1774,0,seanflan45 choosysuzy shirleyragsdale lylabug2 cbsnews djbc777 really need stop drinking false narrative koolaid even uber liberal cnn admit false statement,2,0,0,0,0,0,1,214,31,https://t.co/FlR7mkV4uT,-0.1065
10980,0,8559,14298,13,0,jimrutenberg nytimes elections2020 covid_19 trumpmeltdown article indicates trump appear nervous breakdown make almost impossible perform presidential duty unfit use 25th amendment remove asap,25,1,0,0,1,0,1,298,45,https://t.co/dSTu6ViK6Y,-0.2732
10981,0,8559,14298,13,0,nytimes elections2020 covid_19 trumpmeltdown article indicates trump appear nervous breakdown make almost impossible perform presidential duty unfit use 25th amendment remove asap,1,0,0,0,1,0,1,284,44,https://t.co/dSTu6ViK6Y,-0.2732
10982,1,9793,10537,89137,0,michigan professor demonstrates easy hack voting machine 2018 new york time video funny worm turn press try say voting machine unhackable american thinker cybersecurity electionsecurity,3,2,0,0,0,0,0,271,41,https://t.co/feAvogUaYL,0.7003
10983,0,808,638,0,0,judy shelton trump fed nominee fails advance final vote new york time judy shelton trump fed nominee fails advance final vote new york timesshelton fed nomination fails key senate procedure vote possibly chance,0,0,0,0,0,0,0,303,48,https://t.co/LHDxad7G6y,-0.7506
10984,0,861,83,2842,0,realdonaldtrump sorry trumplethinskin vote certify realdonaldtrump know historically term impeach president cry remove office,0,0,0,0,0,0,1,213,31,https://t.co/sQA8WRBaFo,-0.5267
10985,0,835,322,3,0,alllibertynews wikileaks_ blainehiggs davidccoon briangallantnb ctvatlantic cbcpolitics rcmpgrcpolice rcmpnb ralphgoodale nytimes realdonaldtrump fbiwfo lionelmedia rt_com justintrudeau potus thomasmulcair calebmaupin td_canada rtuknews wikileaks dnc gop bostonglobe stefanmolyneux govchristie lachrymosegov altusdoj baxter_dmitry nigel_farage evakbartlett cafreeland zoltanspox jenmckenziendp m_ignatieff birgittaj christyclarkbc jjhorgan wayneeaster pamdamoff theresa_may thejagmeetsingh fordnation c_mulroney nationalpost globalnews cbcradiocanada cbcjones debbie methinks majorgeneral retire john collin pull string get scotty jones old bos greta bossenmaier nato dude track russian hacker nesy cdnpoli nbpoli,0,0,0,0,0,0,1,868,92,https://t.co/vLPF92z8xW,0.0
10986,1,42804,62971,81142,0,twitter ceo admits censor hunter biden story wrong via westjournalism jack punishment suffer consequence senategop stevescalise tedcruz senatemajldr well,8,5,0,0,0,0,1,234,32,https://t.co/mjOQucIZjg,-0.8591
10987,0,4864,2995,119021,0,doublecrossing accusation lie incompetence bitter divide whether endorse president trump false claim fraud gop georgia messy feud unfold two senate seat grab via nytimes,1,0,0,0,0,0,1,263,43,https://t.co/frXkCf35p7,-0.926
10988,1,878,10922,34439,0,gop think vote dont fight way sadly mistaken,18,6,0,0,0,0,1,146,29,https://t.co/xkMUjBM4hW,0.2537
10989,0,2071,221,32584,0,randpaul proposal let virus run course embrace donald trump admin others could bring untold death sufferingyeschrislhayes rand paul stupid give scrub work frontlinesnationalnurses nytimes,0,0,1,0,0,0,1,276,43,https://t.co/4c8XREuHrC,-0.7184
10990,1,869,436,1284,0,shut letter congress state sleepyjoebiden headboardharris yet official presidentelect vicepresidentelect matter much pretend hold stupid mediacovered meeting lame,0,0,1,0,0,0,0,277,43,https://t.co/tnJvPoIujJ,-0.7579
10991,1,462,159,625,0,break tax filing show biden cancer charity million donation spent nothing actual cancer research via en_volve,4,0,0,0,0,0,0,158,23,https://t.co/nCFg9I2KLQ,-0.7906
10992,0,336,306,4112,0,endless republican voting interference yet republican voter reading say frickin word look away,2,0,0,0,0,0,0,148,22,https://t.co/NscmKRVaXz,0.0
10993,0,2071,221,32584,0,chrislhayes proposal let virus run courseembraced trump admin otherscould bring untold death sufferingyesrandpaul stupid give scrub work frontlinesnationalnurses nytimes heraldleader courierjournal,0,0,1,0,0,0,1,286,42,https://t.co/4c8XREuHrC,-0.8074
10994,0,63,181,630,0,absolutely deplorable purge people tell truth power never well loyalist america democracy cybersecurity,0,0,0,0,0,0,0,182,27,https://t.co/53hgIditPk,-0.1591
10995,0,707,489,24360,0,usa today fact check image claim show protrump rally 2016 cleveland 2018 london via googlenews,0,1,0,0,0,0,0,147,24,https://t.co/TeGWlI9ZrY,0.0
10996,0,165,176,2277,0,postelection shit flatout fuck embarrasing people make complete as country bounce comedy tragedy hourbyhour via theweek,0,0,1,0,0,0,0,216,35,https://t.co/zV8qNjZqhN,-0.875
10997,0,1218,524,9281,0,extend election doubt conspiracy theory trump raise money base fight legal trouble new york realdonaldtrump gop,2,0,0,0,1,0,0,174,26,https://t.co/tEA6vAxI5Q,-0.8402
10998,1,912,1430,64,0,lin wood mark levin show trump 70 plus landslide election probably 400 electoral vote audio twitter tag warn soon discover wrong people right watch,2,4,0,0,0,0,0,261,44,https://t.co/aloyglUfLv,-0.5423
10999,0,476,32,343,0,trump destroy beautiful guadalupe canyon middle nowhere build idiotic wall cross remote section spending million destroy wildlife loco building wall destroy canyon via highcountrynews,1,0,1,0,0,0,0,279,44,https://t.co/qOKBaVubhH,-0.5684
11000,0,14,7,648,0,jxrzs1 realdonaldtrump clone bot comment post mind speak read outside bubble reality check check nation medium outside murdochsinclair bubble try,2,0,0,0,0,0,1,246,42,https://t.co/mA4qMUMRHi,0.0
11001,0,5563,5342,3561,0,angry many support delusional dangerous already responsible soar pandemic spread trump sought option attack iran stop grow nuclear program new york time,0,0,0,0,0,0,0,235,36,https://t.co/QidjIU38xW,-0.7717
11002,1,5,0,0,0,every america like blumenthal urge mark zuckerberg remove breitbart gateway pundit donald trump jr eric trump steve bannon facebook via gatewaypundit,1,0,0,0,0,1,0,245,38,https://t.co/nCyFlRr7qW,0.3612
11003,0,3176,958,139999,0,truth trump doesnt even look like particularly good time golfing simply appear avoid dreadfulness responsibility privilege robingivhan,1,0,0,0,0,0,0,224,36,https://t.co/hJWofv2YCg,-0.1323
11004,0,5342,4910,3249,0,say democratic process democratic mess sound like gerrymander gerrymander wonder american feel vote dont count,0,0,0,0,0,0,0,181,26,https://t.co/JWGiKxICnT,0.0
11005,0,215,27,1779,0,disturb insult conscience people vote biden longer politician swindler,0,0,0,0,0,0,0,151,26,https://t.co/B6ZQVec9bR,-0.7184
11006,0,936,319,58613,0,lot interestingsounding potential include many would first chosen position cant sign hope go good assortment joebiden might pick fill whitehouse cabinet,0,0,0,0,0,0,1,280,46,https://t.co/DYvhXfljMY,0.1265
11007,0,593,1042,74200,0,fine soviet barbie stay people make bet whether melania trump divorce donald trump might bad bet washington post,0,0,0,0,0,0,0,196,34,https://t.co/4RFUBTqx5c,-0.4019
11008,1,1158,1139,58043,0,happpy biden manier waarop elections2020 gerigged duivels sidney powell outline affidavit show purpose smartmatic voting system control election last refuge,2,0,0,0,1,0,0,237,35,https://t.co/fy96pmb8BU,0.0
11009,1,3313,2399,15501,0,cnns chris cuomo finally admits live tv conservative thought along dont think thats accuratethey nice obama amp hateful trump clear indication prefer leftist msmfailsalldayeveryday,0,0,0,0,0,0,0,260,41,https://t.co/wrqg0zqj2g,0.5267
11010,0,10789,11784,63321,0,wow surprise denial lose constant fake declaration voter illegality harm already bad choice perdue amp loeffler dems4ga dems4usa onev1 republican sound alarm georgia privately weigh trump influence,43,36,0,0,0,0,0,284,42,https://t.co/zUqN8iLASY,-0.8519
11011,1,536,334,24,0,blumenthal urge mark zuckerberg remove breitbart gateway pundit donald trump jr eric trump steve bannon facebook via gatewaypundit,0,0,0,0,0,1,0,180,26,https://t.co/B2QyVGRXc3,0.0
11012,0,0,0,0,0,krebs jerk act like jas comey exonerate hillary fr criminal prosecution lie amp authority intervene know comey liar subversive krebs pull crap comey prosecute krebs,0,0,1,0,0,0,0,270,46,https://t.co/468XvvDo1B,-0.9169
11013,1,536,334,24,0,smartmatic director admit 2017 system able create least million phantom vote year venezuela election via gatewaypundit,0,0,0,0,0,1,0,187,29,https://t.co/L3Z0vvqyEE,0.4404
11014,0,2619,849,47496,0,trump special right accuse people didnt vote fraudulent vote let stop give oxygen nonsense bidenwon,0,1,0,0,0,0,0,167,29,https://t.co/LoT6wBtuWz,-0.0956
11015,0,384,163,12897,0,late election update arizona georgia michigan pennsylvania abc news well foks thats turn wb cartoon,0,0,0,0,0,0,0,164,27,https://t.co/bXKGKoMge3,0.2732
11016,0,2730,833,48682,0,eugenegu epiersma realdonaldtrump right amaze people still nice trump despite terrible stuff look president obama offer,15,0,0,0,0,0,1,220,38,https://t.co/AsJF74fkf6,0.834
11017,0,1419,622,10924,0,timminchin realdonaldtrump instead example republican force backtrack certify election result uplift,0,0,0,0,0,0,1,173,25,https://t.co/oGKOqf0vVC,0.0
11018,0,1090,625,13542,0,nahidsaysstuff hector_e_alcala hate try keep 50 violent offender share toilet increase prison labor profit love lindsey graham proof shes terrible person,10,0,0,0,0,0,0,249,41,https://t.co/4ekFWtsB3M,-0.7096
11019,0,1404,1716,28806,0,northfacing window trump see review stand joe bidens inaugural parade sat 4 year ago reerected white house lawn tuesday agenda list public event 10th time since nov 3 election,0,0,0,0,0,0,0,279,49,https://t.co/bZwC3ymgSi,0.0
11020,1,199,34058,7986,0,memory card 2755 uncounted vote found georgia second memory card found uncounted vote deep state stole election give biden vote dead people dumped vote trump living voter,267,121,0,0,0,0,0,278,51,https://t.co/cPmzZJio38,-0.7906
11021,0,802,430,10893,0,bidens education department move fast reverse betsy devoss policy new york time breath fresh air,0,0,0,0,0,0,0,147,25,https://t.co/Hy08r7C4pm,0.3182
11022,0,425,172,13209,0,fileundergenx billpascrell boston800 republican spent 60 year work destroy democracy nixon amp kissinger work together stop lbj peace talk wvietnam kissinger work lbj time crime nixon crime allow resign amp pardon,3,0,0,0,0,0,0,328,51,https://t.co/tmlp3UCHgP,-0.8126
11023,0,1204,214,1652,0,trumpterroism concedenow treasoncapitalcrime american plutocracywhitehouse cij_icj trialswhen gop fear dt god fun say write tear euschengen anticampistaxn useantisemitism refusefascism numbers28 projectlincoln,1,0,0,0,0,0,1,280,33,https://t.co/CrOs5vJm9m,0.296
11024,0,4995,2171,77745,0,bloody night bullet brutality quashed young protest movement smartnews exactly ive afraid trump,0,0,0,0,1,0,0,165,28,https://t.co/bXil2pdllH,-0.836
11025,0,368,34,3292,0,texas cornyn cruz joe biden receive presidential intel briefing cant trust loser trump potus fail fake president realdonaldtrump incompetent corrupt mismanagement nasty traitorous lawless selfdealing liarinchief pussygrabber pendejo,0,0,1,0,0,0,1,280,37,https://t.co/vSxwwB8dp2,-0.9221
11026,1,1482,1416,80675,0,smartmatic director admit 2017 system able create least million phantom vote year venezuela election,0,0,0,0,0,0,0,168,27,https://t.co/warGyMx25d,0.4404
11027,0,0,1,0,0,opinion trump could get credit covid19 breakthrough thing trump skin get credit big baby republican lose try destroy united state thats legacy idiot,0,0,0,0,0,0,0,249,46,https://t.co/AhbQyi9UUz,-0.3612
11028,0,0,1,0,0,opinion trump could get credit covid19 breakthrough legacy throw tantrum doesnt get way failure,0,0,0,0,0,0,0,169,32,https://t.co/wm6HM6RA8p’s,0.3616
11029,0,513,497,45693,0,christopher krebs get fire job protect election stood trump conspiracy theory disgust abuse power weak desperate president undermines democracy national security senwarren,2,1,0,0,0,0,0,274,44,https://t.co/m0MrzEc2B5,-0.9477
11030,1,234,144,23486,0,break republican cave wayne countymichigan vote certify election result via realdonaldtrump actbrigitte marklevinshow judgejeanine joetalkshow sarahpalinusa ingrahamangle black_c_patriot anncoulter gopchairwoman gop tuckercarlson,0,0,0,0,0,1,1,279,28,https://t.co/zpESMshUzM,0.0
11031,0,7455,7290,26987,0,taliban afghan amp iraqi r claim victory amp boasting make call super power put tail leg amp run home trump good 4 recruitment trump term nears close administration announces troop level cut afghanistan iraq,3,1,0,0,0,0,0,291,47,https://t.co/2i9GlxpqJ7,0.6908
11032,1,1482,1416,80675,0,12 quote attorney sidney powell show trump lawyer absolutely convince win election 10ztalk viral news aggregator,0,0,0,0,0,0,0,173,27,https://t.co/FjjNBdGAsV,0.7485
11033,0,273,68,1438,0,reversal gop official key michigan county certify ballot count strike compromise democrat realestateanqel whitehouse realdonaldtrump gop bad yall sure glad get rudygiuliani case bahahahahahahaha,0,0,0,0,0,0,1,278,40,https://t.co/m2SRnc5oEW,0.0772
11034,0,1,6,66,0,realdonaldtrump trump lie election result certify trump mentally cant comprehend every day go,0,0,0,0,0,0,1,157,23,https://t.co/OAPZy2ckpr,0.0
11035,0,808,638,0,0,trump lose georgia depress gop mailin vote secretary state raffensperger claim yahoo newshow republican official become party cnnanother georgia county uncovered 2700 miss vote secretary,0,0,0,0,0,0,0,300,46,https://t.co/uEOouZY0Ow,-0.5859
11036,0,488,134,10183,0,hey senatemajldr tomcottonar markmeadows senjohnthune senjoniernst senjohnbarrasso randpaulq senjohnkennedy gop vp johncornyn marshablackburn senatorbraun sendavidperdue stimulus heroesactnow heroesactnow,1,0,0,0,0,0,1,258,23,https://t.co/ua7eUYAZbe,0.0
11037,0,1038,481,11399,0,trump fire head cybersecurity infrastructure security agency cisa dhs say 2020 election secure ever,0,0,0,0,0,0,0,162,25,https://t.co/3hQ2RjCqwI,0.34
11038,0,15921,16596,336290,0,republican continue thanksgiving amp christmas deny trump virus relief senatemajldr know jesus help poor suffer mcconnell opposite jesus would,0,0,0,0,0,0,1,250,38,https://t.co/rwCmfq3Iwk,-0.4939
11039,0,451,25,1784,0,th3j35t3r former dhs general counsel john mitnick blast krebs fire outrageous surprising cybersecurity article chris krebs quote john mitnik look see write mcafee dave poulsen,0,0,0,0,0,0,0,272,43,https://t.co/PSprFCNJVc,-0.5106
11040,0,3467,3510,6030,0,due trump poor leadership 1 million child infect covid19 since start pandemic report say via usatoday,3,1,0,0,0,0,0,171,29,https://t.co/YDPipIGUF8,-0.4767
11041,0,2891,30354,2561,0,mistake wallingford crown wrong winner 90th house district day election turn result recount inaccurately enter state election management system friday cheshire official,2,0,0,0,0,0,0,279,45,https://t.co/9l4VBEAYMJ,-0.1779
11042,0,2379,1185,27070,0,bet ivanka say crappy friend like need enemy lol world best political music bootyzou uploads amp buy bootyzou cdbaby 4 beer minimum ivanka trump friend lysandra ohrstrom remembers relationship,2,1,0,0,0,0,0,284,43,https://t.co/D6O7TsMdmc,0.8316
11043,0,27235,418918,117051,1,bad thing trump tell truth trump fire chris krebs director cisa krebs statement debunk various myth 2020 election voter fraud advanced trump ally mangomussolini,432,120,0,0,0,0,0,275,44,https://t.co/uevs2m3QZP,-0.7506
11044,1,86,3066,1443,0,stain racism go follow throughout history michigan republican fold agree certify county result harangue tds democrat gop dead president trump rolloverrepublicans,6,0,0,0,0,0,1,268,42,https://t.co/LxgLnZeqzN,-0.7845
11045,0,28117,43329,137497,1,sad trombone sound like funeral dirge trump campaign shameless attempt overturn biden win overandover embarrassment trump,235,49,0,0,0,0,0,200,33,https://t.co/pgCSE1OhwE,-0.5574
11046,0,302,308,34519,0,grandmagrit gop serve trump merry gop help top 1 american 50 trillion bottom 90 benefit richest make america less healthy resilient secure,86,49,0,0,0,0,0,253,46,https://t.co/RP5i01diOL,0.9512
11047,0,994,826,1336,0,trust gop power bidens election american democracy narrowly escape disaster thomas friedman 11182020,0,0,0,0,0,0,0,172,30,https://t.co/mbTpPEFaKp,-0.0258
11048,1,659,372,112,0,smartmatic director admit system able create least million phantom vote year venezuela election via pamelageller,0,0,0,0,0,0,0,178,27,https://t.co/pmdhJe3ju4,0.4404
11049,0,17295,16347,117383,0,trump amorality infect gop georgia expect sec state corrupt voting process,2,2,0,0,0,0,1,137,23,https://t.co/cjVR8Vhz21,-0.3612
11050,0,1133,6755,8074,0,biden plan move fast climate administration financial disclosure route promise view mobilize debt equity market invest company drive sustainable profitable future fsb_tcfd,1,0,0,0,0,0,0,274,42,https://t.co/GUwQSDUIre,0.4019
11051,0,61,76,2821,0,deal give ministry defence extra 145bn four year say agree include state art drone deployed successfully turkey nagornokarabakh joebiden say delighted prospect enhance uk capability,1,0,0,0,0,0,1,273,47,https://t.co/Xl4iyZ31jO,0.891
11052,0,1306,1401,9424,0,stake prosecute trump may high cost prosecute would send dangerous message transcends even presidency country commitment rule law,3,2,0,0,0,0,0,245,43,https://t.co/xzxhELfMRT,-0.7096
11053,0,4732,1331,71116,0,shock see nytimes frame lindseygrahamscs action toss vote longshot mission corrupt wrong longshot mean lindsey graham longshot mission unravel election result,1,0,0,0,0,0,1,252,44,https://t.co/z9yZ5m8VFP,-0.6908
11054,0,180,76,6214,0,highlight presidentelect joe bidens transition november 17 2020 new york time krebs head rock fit run knit camp election2020 entirely corrupt mismanage,0,0,0,0,1,0,0,233,39,https://t.co/MhYQzi5i7d,0.5994
11055,0,2042,2619,31303,0,book nonscience fiction section bookstore trump memoir would sell publisher buy,3,1,0,0,0,0,0,144,24,https://t.co/ZiWhILPHeM,0.0
11056,0,2808,892,44414,0,game life winner loser loser joe winner loser scar leave white house incase winner change lock trump scar hugest douche ever like,2,0,1,0,0,0,0,270,50,https://t.co/MYMCXk3J8q,0.25
11057,0,9584,10259,8006,0,trump team look box biden foreign policy light many fire put realdonaldtrump criminal selfish piece shit,1,0,1,0,0,0,1,179,32,https://t.co/pf55KQaMRZ,-0.91
11058,1,2229,527,7102,0,smartmatic director admit 2017 system able create least million phantom vote year venezuela election via gatewaypundit,0,0,0,0,0,1,0,187,29,https://t.co/fI41xG7gO1,0.4404
11059,0,4938,3790,39590,0,hey johncorny amp tedcruz gop amp realdonaldtrump try help people united state maybe head damn lazy anything covid_19 gopdeathcult gopcorruptionovercountry,1,0,0,0,0,0,1,265,40,https://t.co/NclEHzfa6D,0.0772
11060,0,136,0,8,0,tough loser trump cancel annual plan spend thanksgiving maralago aide describe bunker mentality white house via yahoonews,0,0,0,0,0,0,0,191,34,https://t.co/os14FVTSGm,-0.7096
11061,1,95,49,184,0,wrong twitter ceo admits ban hunter biden laptop story wrong hannity vergüenza esros personajes,0,0,0,0,0,0,0,172,26,https://t.co/HjM1AxlVKE,-0.8225
11062,0,4569,1841,36708,0,corruption deep cnn msnbc foxnews housedemocrats oversightdems rollingstone senatedems cbsnews latimes houstonchron nytimes stephmillershow maddow joebiden projectlincoln senkamalaharris,0,0,0,0,0,0,1,230,22,https://t.co/s5BJX8EKQM,0.0
11063,0,787,259,1572,0,trump ousts homeland security cyber chief chris krebs call election secure via usatodaycause chief honest tempertantrumtrump fire lol citizen unitedstates vote tempertantrumtrump fire,0,0,0,0,0,0,0,252,36,https://t.co/GaTIoyFyeN,0.7269
11064,0,14,107,63,0,closer amp closer dictatorship really hope realdonaldtrump doesnt access red button try remove white house crazy enough press tantrum,0,0,0,0,0,0,1,252,44,https://t.co/Hfpdto7V22,-0.2516
11065,0,646,747,60529,0,realdonaldtrump disenfranchise 6 million voter sore loser fraud nothing fraud gop continue fabricate bat shit craziness destroy country,1,1,1,0,0,0,1,276,47,https://t.co/OjNHb2MXVq,-0.9726
11066,0,3326,1653,60290,0,krebs responsible secure voting technology drawn bipartisan praise handle election debunk misinformation trump say fire top cybersecurity official christopher krebs axios,0,0,0,0,0,0,0,251,36,https://t.co/7y5jCzWsbp,0.6597
11067,0,3572,2872,226392,0,four year president openly defy many value use put center foreignpolicy rhetoric yes everybody notice great piece anneapplebaum,0,0,0,0,0,0,0,218,37,https://t.co/zqgFTPleei,0.8481
11068,1,7280,8413,42452,0,smartmatic director admit 2017 system able create least million phantom vote year venezuela election,5,3,0,0,0,0,0,168,27,https://t.co/9kruD697rc,0.4404
11069,1,20937,20988,23701,0,wimp country certify election gop country pathetic democrat wayne county board member canvasser threaten two republican member refuse certify ballot video,0,0,0,0,0,0,1,266,41,https://t.co/QsNH8MrvTY,-0.872
11070,0,4781,2262,76566,0,rep tlaib raise possibility investigation trump administration handle census via yahoonews realdonaldtrump housegop senategop leaderhoyer senatemajldr lindseygrahamsc speakerpelosi gopchairwoman,0,0,0,0,0,0,1,249,27,https://t.co/0l6qW1kjbH,0.0
11071,1,623,1161,11727,0,spy shady stuff go thing like biden get 8 million vote way popular bos obama bidens great leap forward split second wisconsin american thinker,1,0,0,0,0,0,0,222,39,https://t.co/EYtnKDVe96,0.8555
11072,1,5530,5511,41291,0,smartmatic director admit 2017 system able create least million phantom vote year venezuela election través gatewaypundit depacotilla mismos usa,0,0,0,0,0,1,0,226,36,https://t.co/sgKuCQU1Jw,0.4404
11073,0,327,27599,43105,0,scheychris realdonaldtrump wayne county official tell medium theyve complete certification late last night theyre publicly lie happen two republican bully,3,0,0,0,0,0,1,242,37,https://t.co/rCR31kIVC6,-0.4939
11074,0,900,196,5027,0,gop senator actively misinformation scheme illegally overturn legitimate election accuse twitter snd facebook provide misinformation give break lindseygrahamsc,0,0,0,0,0,0,1,236,34,https://t.co/BsXIWJzrkv,-0.4767
11075,0,3319,3294,6467,0,trump supporter discover hard sabotage election result charge crime try though,0,0,0,0,0,0,0,166,27,https://t.co/VK5kFSvX7k,-0.7351
11076,1,7619,7170,32552,0,rand forget trump long shut gov history forgetmenot rand paul vow resist bidens forever lockdown summit news,1,0,0,0,0,0,0,175,28,https://t.co/65vYcLzJaU,-0.2263
11077,0,288,63,4857,0,president golfing exercise white male privilege truth trump doesnt even look like particularly good time golfing simply appear avoid dreadfulness responsibility privilege,0,0,0,0,0,0,0,267,44,https://t.co/pAyDBxrLnQ,0.246
11078,0,3996,1923,9150,0,ohnoitwont trump dead set fight electionfraud claim even entire team despondent think help 2024 report say smartnews,1,0,0,0,1,0,0,200,32,https://t.co/ZBk7PjRLKb,-0.8074
11079,0,6,1,0,0,trump dead set fight electionfraud claim even entire team despondent think help 2024 report say via yahoonews,0,0,0,0,0,0,0,190,32,https://t.co/V133qkT91G,-0.8074
11080,0,1091,309,54142,0,cannabis legalization popular gt defy partisan divide 2020 election help prove broadly accepted cannabis become fifteen state broadly legalize 36 state allow medical cannabis via cbspolitics,1,0,0,0,0,0,0,281,42,https://t.co/esJyxSOhph,0.8625
11081,0,2323,671,46026,0,realdonaldtrump trump campaign start pressure georgia sec state long election repub sec state brad raffensperger reject repeat demand endorse trump official oversee voting believe remain neutral,0,0,0,0,0,0,1,292,43,https://t.co/zYYPvCgIcu,-0.4767
11082,0,3714,2718,10643,0,billym07009 chriswood_311 gop never part warp speed never money government anyone kathrin jansen company vice president vaccine research told time,0,0,0,0,0,0,1,276,46,https://t.co/ySFSiCirpJ,0.0
11083,0,3526,2558,25838,0,gop governor long resist mask mandate coronavirus rule state crisis gop zero interest effective government damage government limit power bad impulse thugsamppunks gop,0,0,0,0,0,0,1,284,44,https://t.co/Nn7x5LXfm3,-0.6908
11084,1,1276,872,30654,0,potus jaysekulow pambondi gopleader senatemajldr senategop housegop happen americapllz b sure rubio romney amptheir,0,1,0,0,0,0,1,208,30,https://t.co/O1CdVd1CMH,0.3182
11085,0,154,3,4,0,govkristinoem ashamed yall imagine like whats side death tedcruz senatemajldr senategop housegop gopchairwoman foxnews,0,0,0,0,0,0,1,238,35,https://t.co/JsDNDuY2I9,-0.6705
11086,0,245,173,1581,0,trump make debunked allegation election rig campaign file flurry lawsuit battleground state although election official party say see evidence serious irregularity,0,0,0,0,1,0,0,274,40,https://t.co/f85RXJP4cF,-0.4019
11087,0,862,192,18196,0,trump doesnt appoint terrible people appointee seem singular goal destroy whatever agency lead,0,0,0,0,0,0,0,150,24,https://t.co/ygUFVSnx8K,-0.2373
11088,0,167,129,3360,0,mysterious candidate likely swayed tight florida senate race investigation pretty soon youll see tweet say stop everything realdonaldtrump co shady shit theyve found repubs start usps,0,0,1,0,0,0,1,279,46,https://t.co/VWhLF1Iq67,-0.3818
11089,0,3891,4397,389221,0,since 2016 america international reputation transform longer world admire democracy political system often perceive uniquely dysfunctional leader notably dangerous,4,0,0,0,0,0,0,250,37,https://t.co/rUAQOXF4G9,0.0
11090,0,29,23,1871,0,billkristol lindseygrahamsc desperate mission save gop senate majority democracy leave stone unturned search election windmill battle,0,0,0,0,0,0,1,211,33,https://t.co/HQIshp3DsN,-0.2263
11091,0,29,23,1871,0,ericgarland lindseygrahamsc desperate mission save gop senate majority democracy leave stone unturned search election windmill battle,0,0,0,0,0,0,1,211,33,https://t.co/HQIshp3DsN,-0.2263
11092,0,29,45,0,0,nbcnews selfish donnie 2024 think chance overturn election decision fill depends think year civil criminal litigation,0,0,0,0,0,0,1,271,48,https://t.co/9yWrahDWO9,-0.743
11093,0,5001,1293,978,0,good news illustrates fragile machinery democracy country michigan republican backtrack refuse certify election result new york time,1,0,0,0,0,0,0,221,34,https://t.co/sl4h7zhDbE,0.1779
11094,0,2317,43746,20159,1,even defeat donald trump found new voter brilliant data journalism new york time election2020,27,8,0,0,0,0,0,143,22,https://t.co/gLyxts87BF,0.2023
11095,0,1628,468,28833,0,safetypindaily cnn mitch mcconnells stronghold overlook attitude irrelevance dangerously egg trump supporter hate accept presidentelectjoebiden late scrutiny mcconnells reign senategop function safetypindaily,0,0,0,0,0,0,1,294,40,https://t.co/qJfN8HWC7W,-0.3612
11096,0,442,489,3062,0,video autoplays confuse writer article sound surprised trump never job 2016,0,0,0,0,0,0,0,159,30,https://t.co/dv4bKr01Ai,0.0
11097,0,768,988,3258,0,today seem like good day remind people despite rhetoric president supporter secure election,0,0,0,0,0,0,0,162,27,https://t.co/JbNXx28VK1,0.7172
11098,0,1905,5608,25981,1,via nytopinion edsall hit park another insightful column chock full excellent quote state democratic party amp internal conflict,2,1,0,0,0,0,0,204,32,https://t.co/c0nP4N3FXJ,0.6249
11099,0,4097,2011,2309,0,1 hypocritical selfish amp obscene dereliction duty gop could gag maggot disgust make nixon look heroic comparison idly realdonaldtrump yet put official unemployment line justgt,0,0,1,0,0,0,1,286,47,https://t.co/5qIRJNBuGQ,-0.9382
11100,0,4953,3493,68804,0,realdonaldtrump everlovin hell wrong president trump threatens withhold covid19 vaccine new york new feud governor cuomo,0,0,0,0,0,0,1,187,31,https://t.co/ZXGY978679,-0.9136
